monthly_budget,days_into_month,rent_or_pg_spent_so_far,avg_daily_spend,std_daily_spend,trend_slope,max_daily_spend,overspend_risk
16554.0,14,6010.79,308.86,19.93,0.6507,341.07,SAFE
17606.0,30,8050.28,424.31,97.19,10.9294,593.59,SAFE
18599.0,10,8234.94,431.87,210.52,16.7725,941.07,CAUTION
13266.0,15,5775.43,300.48,169.26,12.9465,816.71,SAFE
20078.0,17,8249.18,297.0,65.06,-12.8093,417.44,SAFE
12169.0,24,4720.41,331.89,113.01,2.8064,609.31,SAFE
18083.0,3,6555.62,329.24,103.04,-124.9934,464.27,SAFE
20310.0,7,7294.92,575.79,180.67,-77.4375,806.75,SAFE
12898.0,3,4629.46,317.77,101.6,123.7971,434.34,HIGH_RISK
13282.0,28,6089.68,268.38,17.31,0.8235,291.41,SAFE
18761.0,14,8250.06,630.47,249.19,6.0834,1235.71,CAUTION
22822.0,11,9981.46,674.28,289.61,27.1024,1108.22,HIGH_RISK
18593.0,12,9304.71,373.29,87.83,-24.4976,527.68,SAFE
20150.0,28,7863.11,384.38,88.51,-10.6208,551.14,SAFE
22473.0,8,10302.86,518.26,329.22,65.0241,1306.34,HIGH_RISK
14122.0,12,5183.78,293.16,70.84,20.1036,410.87,CAUTION
19139.0,18,8322.76,594.77,263.1,-18.9073,1189.75,SAFE
17207.0,23,8526.71,385.09,90.96,-13.2564,562.74,SAFE
11323.0,27,3858.21,202.02,45.04,5.5997,292.79,SAFE
11510.0,3,5357.44,156.05,41.12,50.1162,203.29,HIGH_RISK
12388.0,12,6206.59,270.41,20.11,0.4317,295.98,SAFE
21443.0,22,9656.24,351.58,26.02,1.3016,397.21,SAFE
11283.0,3,5037.48,229.86,64.96,78.8861,314.69,HIGH_RISK
9203.0,30,3608.12,262.64,60.89,-6.837,375.87,SAFE
12999.0,30,5087.14,216.47,14.24,0.4395,241.44,SAFE
13878.0,9,5293.78,239.26,54.62,-20.8508,328.56,SAFE
22079.0,30,8469.01,749.88,374.35,5.4697,2075.47,SAFE
10737.0,26,4260.2,372.51,141.19,-0.4651,720.52,SAFE
19785.0,5,8832.71,267.58,72.1,50.671,370.6,HIGH_RISK
24980.0,28,9710.59,605.78,45.73,-1.3067,685.7,SAFE
11411.0,19,5891.93,135.55,28.27,-4.9832,184.88,SAFE
21984.0,6,8265.2,744.51,222.02,77.6497,1028.62,HIGH_RISK
17891.0,6,8171.22,420.63,90.69,-52.0876,539.87,SAFE
19254.0,26,7495.52,561.89,39.33,-1.2529,622.15,SAFE
13001.0,14,6479.62,173.14,40.87,-9.7733,249.86,SAFE
24418.0,7,9206.23,648.29,147.92,-72.6698,878.96,SAFE
21791.0,8,10371.96,472.95,102.99,-44.1159,658.33,SAFE
12252.0,17,4447.78,206.5,46.86,-9.2714,279.0,SAFE
21588.0,19,8290.77,505.06,29.94,-1.6117,564.11,SAFE
20641.0,22,7859.62,523.44,37.17,-2.1852,579.6,SAFE
8462.0,6,3542.62,131.84,5.88,-1.9014,139.53,SAFE
18401.0,24,7340.11,516.78,103.98,-14.4145,746.31,SAFE
10269.0,16,4455.36,269.8,60.26,12.7493,375.49,CAUTION
19827.0,2,8435.78,275.98,99.32,198.6464,375.3,HIGH_RISK
11445.0,14,5077.61,290.12,66.64,16.0899,401.32,CAUTION
23203.0,15,8901.87,602.09,302.49,16.1556,1325.21,SAFE
10361.0,18,4422.38,310.51,115.34,1.5388,619.23,SAFE
23167.0,1,8989.91,219.96,0.0,0.0,219.96,SAFE
16537.0,30,7369.59,383.74,78.76,8.7162,528.31,SAFE
22834.0,26,9277.72,318.71,24.31,-0.0642,360.29,SAFE
15834.0,17,5988.78,459.09,89.41,17.4638,582.19,SAFE
22309.0,29,8060.41,337.38,71.44,8.1572,478.7,SAFE
23201.0,21,10281.14,414.01,26.49,-0.4312,459.6,SAFE
18097.0,14,7401.9,360.47,85.57,20.6327,501.73,SAFE
21707.0,27,7623.62,792.73,277.45,0.4081,1309.8,SAFE
8908.0,28,3139.89,408.4,151.79,-0.8212,864.03,SAFE
22944.0,27,8905.77,609.65,213.9,2.6475,1192.57,SAFE
9491.0,15,3301.93,287.88,71.88,16.2152,414.02,CAUTION
17693.0,1,6563.53,796.48,0.0,0.0,796.48,HIGH_RISK
14319.0,15,6362.28,350.03,75.61,16.9627,511.3,CAUTION
18492.0,12,6879.44,313.2,73.1,20.3384,429.08,SAFE
8309.0,25,4053.38,254.61,110.58,-2.7597,505.73,SAFE
11238.0,1,4583.11,461.59,0.0,0.0,461.59,HIGH_RISK
18311.0,11,6161.65,583.11,140.57,43.4147,810.16,HIGH_RISK
15712.0,6,7632.66,349.75,92.92,53.9224,486.79,HIGH_RISK
9869.0,4,3967.14,171.16,53.04,-16.6426,227.92,SAFE
15548.0,26,8055.16,247.84,13.41,-0.0243,277.0,SAFE
20850.0,5,9836.29,499.61,127.02,87.4031,637.41,HIGH_RISK
24247.0,22,10257.02,376.28,76.79,11.6601,510.09,SAFE
12825.0,30,5115.87,340.98,169.71,4.913,751.21,SAFE
14698.0,27,5490.43,202.04,45.89,5.6847,283.97,SAFE
22961.0,5,8463.22,530.13,23.87,11.2628,562.09,CAUTION
18420.0,19,8995.48,371.22,23.39,0.7136,409.45,SAFE
14791.0,24,5365.85,582.36,286.81,-1.6639,1446.96,SAFE
18976.0,16,6985.4,414.58,93.32,-19.4667,612.15,SAFE
17109.0,8,8308.88,338.26,77.17,33.3829,443.75,HIGH_RISK
24544.0,15,9229.84,632.24,143.96,-32.561,824.29,SAFE
12780.0,6,5479.48,179.58,44.64,-25.9007,251.49,SAFE
9253.0,27,3947.18,164.36,73.74,1.9855,383.23,SAFE
12439.0,7,6303.04,346.31,160.54,11.3457,640.64,HIGH_RISK
23377.0,18,11927.15,480.32,109.87,20.4526,694.56,SAFE
11537.0,9,4787.29,458.34,136.48,5.7515,736.7,HIGH_RISK
11783.0,25,5621.98,155.07,11.58,-0.1654,177.76,SAFE
16140.0,2,7206.48,459.04,159.63,319.2551,618.67,HIGH_RISK
19247.0,8,7114.18,758.71,214.19,35.1723,1028.52,HIGH_RISK
11692.0,16,4443.05,245.38,15.39,-0.0446,268.22,SAFE
12908.0,29,6654.57,243.57,45.79,5.2833,326.59,SAFE
20945.0,29,9900.74,283.46,19.41,-1.0179,312.62,SAFE
19214.0,14,6907.78,456.55,26.82,-1.5937,502.09,SAFE
14274.0,26,6231.25,428.81,182.83,1.4286,857.97,SAFE
23212.0,23,10694.94,372.1,82.6,-11.9954,511.54,SAFE
10126.0,7,4239.94,169.61,46.21,-22.6366,237.78,SAFE
24095.0,27,11330.54,486.06,112.71,14.022,666.54,SAFE
15776.0,29,7172.66,517.52,252.91,11.0388,1293.49,SAFE
15785.0,23,7659.0,342.99,114.67,-7.1032,590.34,SAFE
23636.0,10,8940.31,352.24,85.54,-29.3148,504.71,SAFE
16675.0,18,7756.96,320.19,21.44,-1.2555,349.88,SAFE
22585.0,12,10892.58,392.0,21.83,-0.3564,425.21,SAFE
18957.0,5,6507.7,507.81,128.82,54.0347,683.5,HIGH_RISK
23223.0,26,9581.3,893.07,415.89,-15.9997,1991.96,SAFE
24643.0,4,9708.45,592.24,152.6,131.7906,746.88,HIGH_RISK
8244.0,10,3960.82,178.49,14.41,-0.29,207.0,CAUTION
23119.0,28,7877.6,750.29,359.19,-8.2675,1626.95,SAFE
11336.0,19,6067.57,247.69,17.48,-0.4205,277.86,SAFE
18605.0,24,8119.18,280.48,65.27,-9.0393,392.13,SAFE
14447.0,2,5998.91,183.47,2.11,-4.2108,185.57,SAFE
20005.0,4,9108.43,412.25,101.2,-89.4324,530.76,SAFE
22478.0,11,11439.8,480.08,31.22,0.816,537.8,CAUTION
20123.0,14,7518.67,364.35,19.56,-0.1557,404.71,SAFE
9149.0,16,4534.64,227.73,12.78,0.4199,247.07,SAFE
12827.0,23,4805.36,301.9,68.04,-9.9175,427.35,SAFE
11850.0,11,5503.7,265.71,63.41,-19.6075,367.04,SAFE
21617.0,16,9519.25,342.42,89.4,18.8224,498.26,SAFE
21945.0,17,10329.31,450.41,99.84,19.6085,619.9,SAFE
19244.0,9,6640.75,538.08,34.53,2.9447,568.32,CAUTION
18254.0,22,6536.9,307.29,23.15,0.3329,341.8,SAFE
24424.0,27,8598.45,461.16,101.96,12.5365,676.08,SAFE
8252.0,2,4025.65,147.72,50.36,-100.7129,198.07,SAFE
14675.0,3,6760.34,386.12,110.75,18.156,541.33,HIGH_RISK
15835.0,9,7497.64,269.93,65.74,-24.7196,350.34,SAFE
14793.0,5,6844.53,312.38,74.74,50.9973,388.8,HIGH_RISK
19714.0,23,9765.29,355.18,76.94,11.1491,471.76,SAFE
18889.0,16,6569.32,564.28,126.15,-26.2514,819.36,SAFE
17910.0,21,6733.81,266.31,19.42,0.7826,297.59,SAFE
11363.0,11,3924.69,341.74,18.05,0.4683,372.18,CAUTION
8026.0,18,2718.29,184.07,41.04,-7.6988,251.65,SAFE
14711.0,17,5808.08,426.56,88.94,-17.5964,564.69,SAFE
14098.0,5,6781.5,233.44,56.87,-40.0777,307.16,SAFE
22589.0,17,9458.55,458.26,37.06,3.0959,511.91,SAFE
19431.0,8,7530.87,403.88,24.37,0.4038,440.6,SAFE
15432.0,3,6105.41,333.9,67.55,-31.7529,422.12,SAFE
23025.0,1,10449.17,269.34,0.0,0.0,269.34,SAFE
19579.0,17,7202.66,491.7,115.86,23.3771,692.23,SAFE
8500.0,13,4197.56,95.13,6.72,0.7283,107.09,SAFE
23449.0,19,9784.6,444.83,94.14,16.2873,661.96,SAFE
14901.0,24,7396.59,290.35,110.01,2.6162,575.12,SAFE
21588.0,20,9590.55,443.32,92.96,-15.5281,568.4,SAFE
14238.0,27,5571.55,252.08,18.22,-0.2831,286.9,SAFE
17178.0,1,8303.91,688.25,0.0,0.0,688.25,HIGH_RISK
8040.0,15,2618.08,214.92,12.95,1.1872,238.33,SAFE
21180.0,9,9301.18,478.77,118.6,45.4543,653.03,HIGH_RISK
17327.0,20,7324.58,420.76,214.8,3.641,1028.22,SAFE
19311.0,27,9071.29,353.09,72.7,8.9733,479.18,SAFE
21269.0,18,8759.91,481.19,118.65,-22.2728,702.16,SAFE
19176.0,11,9421.66,236.9,12.0,0.9789,257.73,SAFE
17018.0,13,6291.5,482.56,24.17,-1.9781,522.7,SAFE
21070.0,26,9210.53,427.45,172.06,-3.2138,893.64,SAFE
22852.0,4,8797.57,419.81,119.31,-104.3265,595.38,SAFE
8955.0,13,4423.8,320.58,118.02,13.1588,604.4,HIGH_RISK
14596.0,27,6642.62,291.87,62.43,-7.6063,436.34,SAFE
23204.0,7,8557.19,369.31,91.91,-44.8032,526.57,SAFE
20231.0,11,8689.54,350.16,86.29,26.3366,496.15,CAUTION
17460.0,2,6684.84,275.5,75.03,-150.0625,350.53,SAFE
17822.0,29,6115.46,352.66,22.58,-0.9217,396.11,SAFE
13556.0,25,5165.19,273.23,128.64,-1.38,653.56,SAFE
20453.0,1,8399.18,395.92,0.0,0.0,395.92,CAUTION
8104.0,2,4060.43,175.0,67.34,-134.6887,242.34,SAFE
11216.0,21,5073.6,245.83,17.59,0.4283,268.91,SAFE
8371.0,29,3956.03,164.72,32.13,3.7096,218.23,SAFE
18982.0,7,6970.08,481.94,108.05,52.1406,641.18,HIGH_RISK
19971.0,23,8824.89,435.32,220.49,7.4648,1056.01,SAFE
24271.0,3,11542.75,344.87,27.18,-16.9828,377.92,SAFE
23378.0,10,9380.04,499.19,32.69,0.4399,550.66,SAFE
8281.0,19,3471.95,212.66,51.57,9.0608,308.74,SAFE
19785.0,25,6998.29,511.6,109.94,14.7755,682.82,SAFE
21384.0,21,9848.08,380.89,144.16,-0.7324,859.7,SAFE
11508.0,13,5817.52,233.9,51.7,-13.361,335.92,SAFE
23960.0,8,12045.6,541.61,125.21,-54.2214,729.06,SAFE
15640.0,20,6570.36,223.66,53.01,9.0469,321.4,SAFE
9726.0,11,4679.66,286.59,122.57,-10.6125,530.43,SAFE
23027.0,1,9832.49,556.75,0.0,0.0,556.75,CAUTION
19689.0,28,8018.57,445.42,97.78,-11.4474,663.0,SAFE
18954.0,11,8394.72,430.43,101.28,30.6349,569.64,HIGH_RISK
24587.0,20,10402.45,619.57,144.82,-24.3587,890.77,SAFE
19714.0,27,6566.16,341.98,21.0,0.6765,377.24,SAFE
23323.0,5,10950.67,333.57,92.8,-64.5893,482.02,SAFE
14993.0,26,6080.32,342.23,23.89,0.0529,385.08,SAFE
24782.0,21,11761.26,579.62,138.27,-22.068,842.85,SAFE
13217.0,19,5827.19,312.48,70.82,-12.2905,442.81,SAFE
23699.0,7,11014.32,287.97,66.5,-33.0688,376.17,SAFE
13331.0,10,5987.5,292.72,91.51,12.9837,392.94,CAUTION
8024.0,26,3300.28,206.81,14.12,-0.0633,227.55,SAFE
20627.0,28,8619.72,524.15,229.41,-2.7338,1325.29,SAFE
8873.0,15,3505.77,247.29,17.47,-0.2716,271.9,SAFE
21502.0,4,7410.55,410.66,121.57,106.2793,596.61,HIGH_RISK
15577.0,20,7929.6,414.63,171.17,1.6871,833.92,SAFE
23765.0,10,9100.25,633.94,137.78,47.0491,832.2,HIGH_RISK
20553.0,11,7928.22,670.81,205.51,11.4051,935.0,CAUTION
13293.0,18,5101.8,257.14,49.37,-9.1755,339.66,SAFE
21719.0,21,8784.4,590.4,120.7,19.0692,791.09,SAFE
17885.0,10,5974.37,403.16,28.14,1.8444,445.16,SAFE
20625.0,9,9227.41,290.78,67.85,25.6451,387.34,CAUTION
23759.0,3,11272.33,638.59,12.29,-14.7085,655.15,CAUTION
13400.0,21,5713.37,361.29,68.81,10.7994,462.97,SAFE
11412.0,23,5696.37,192.57,41.17,-5.9452,268.34,SAFE
13526.0,21,6558.74,247.2,49.37,7.858,325.03,SAFE
20845.0,29,8956.69,564.88,127.16,14.8153,811.67,SAFE
9927.0,25,4610.54,253.53,50.71,-6.8102,342.21,SAFE
19333.0,7,7098.88,415.55,88.16,43.9393,548.16,HIGH_RISK
16036.0,1,6788.63,302.82,0.0,0.0,302.82,CAUTION
13227.0,19,6315.74,302.99,65.89,11.7482,434.96,SAFE
13380.0,4,5043.81,295.71,91.65,-14.221,359.19,SAFE
22725.0,25,8591.03,604.18,118.41,-15.9405,794.17,SAFE
10228.0,27,3729.33,313.54,24.7,0.3132,350.41,SAFE
13089.0,30,6063.96,279.33,146.18,4.0188,741.69,SAFE
17184.0,30,8842.38,212.32,42.85,4.7633,314.56,SAFE
9267.0,11,3548.99,180.05,10.81,0.9195,197.55,SAFE
11823.0,8,5042.33,221.52,50.26,-20.9393,290.91,SAFE
23968.0,5,11700.93,629.02,30.11,3.3419,658.75,HIGH_RISK
13313.0,17,6645.02,291.15,17.21,-0.9434,325.32,SAFE
21799.0,27,9020.94,572.32,232.65,3.0618,1229.08,SAFE
17534.0,26,8501.31,280.84,20.89,-0.6794,315.87,SAFE
15463.0,30,7527.69,201.23,13.91,-0.1593,225.36,SAFE
19485.0,15,7591.68,417.43,22.83,-2.0172,445.92,SAFE
15345.0,3,7331.63,316.92,7.91,-8.3687,322.56,SAFE
15521.0,3,5666.57,440.84,88.98,-15.2507,518.39,SAFE
10965.0,12,4457.83,161.97,32.74,9.1012,219.17,SAFE
15075.0,14,5272.28,288.01,69.16,-16.6922,420.18,SAFE
24514.0,13,11438.16,403.38,91.35,23.8689,570.56,SAFE
11550.0,16,5148.94,266.13,55.25,11.555,347.87,SAFE
18126.0,15,8420.46,214.26,14.11,-0.9042,236.19,SAFE
10682.0,28,4278.2,220.3,49.85,6.0315,312.89,SAFE
15312.0,23,6877.39,228.02,15.47,-0.0829,258.01,SAFE
12522.0,17,5713.58,440.1,233.17,-4.8521,1053.45,SAFE
8205.0,10,3255.42,215.93,120.93,0.8545,457.2,CAUTION
16639.0,5,6703.71,438.28,16.12,-6.3406,459.16,CAUTION
20658.0,25,8175.4,842.18,307.46,-16.5409,1388.75,SAFE
